id,title,vote_average,vote_count,status,release_date,revenue,runtime,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
723347,Robots,5.808,125,Released,2023-04-26,0,93,/ujAHEr1smB5pzNYUMZpIj1Bm6uq.jpg,0,,tt12579470,en,Robots,"A womanizer and a gold digger trick people into relationships with illegal robot doubles. When they unwittingly use this scam on each other, their robot doubles fall in love and elope, forcing the duo to team up to hunt them down before the authorities discover their secret.",25.071,https://image.tmdb.org/t/p/w500/yf7aXA3qC3MA5fqnBmnFsrdZDDN.jpg,Some people just - click.,"Comedy, Science Fiction, Romance, Fantasy","Company Films, Robots Filmproduktion, Road Film, RocketScience, Elevated Films","Germany, United Kingdom, United States of America",English,"romantic comedy, robot, scam artist, humanoid robot, independent film, dating scam"
378111,A Stork's Journey,5.98,125,Released,2017-04-28,0,85,/3BWd3jRlr06E022BKzQ8MxNfoRX.jpg,0,,tt3823116,en,A Stork's Journey,"Orphaned at birth and raised by storks, the teenage sparrow Richard believes he is one of them. But when the time comes to migrate to Africa, his stork family is forced to reveal his true identity and leave him behind in the forest, since he is not a migratory bird and would not survive the journey. Determined to prove he is a stork after all, Richard ventures south on his own. But only with the help of Olga, an eccentric owl with an imaginary friend and Kiki, a narcissistic, disco-singing parakeet, does he stand a chance to reach his goal and learn to accept who he really is.",12.11,https://image.tmdb.org/t/p/w500/aKwgGlhdhdbx0duJhCRojkEZXgU.jpg,Their adventure is the destination.,"Family, Fantasy, Adventure, Animation, Comedy","Walking The Dog, Den Siste Skilling, Knudsen & Streuber Medienmanufaktur, Ulysses Filmproduktion, Melusine Productions","Belgium, Germany, Luxembourg, Norway",English,"imaginary friend, stork, journey"
149910,Super Buddies,5.9,125,Released,2013-08-07,0,81,/dbFmo9Xm1eGiM1Z3zi96B2qNdZ.jpg,0,,tt2999390,en,Super Buddies,"When the five puppies stumble upon the Five Power Rings of Inspiron (alien artifacts abandoned on Earth 16 years ago), they all develop super powers, and are enlisted in Captain Canine's battle against the evil Darkon alien Commander Drex. Captain Canine is commander of space ship Megasis and is from the planet Inspiron. He is the mortal enemy of the Commander Drex. In charge of protecting Princess Jorala and the Five Power Rings from Drex, Megasis places the rings in hiding on the planet Earth, and takes the form of a German Shepherd, intending to stay on earth in very deep cover. Adopted by aspiring young comic book artist Ian Shaeffer, and renamed Captain Canine, he spends 16 happy years on Earth, as Ian recounts the stories of his space adventures. But when the five Buddies discover the Power Rings and instantly develop superpowers, Captain Canine has to train them very quickly indeed - for Commander Drex is headed back to earth, and this time he's determined to succeed.",11.93,https://image.tmdb.org/t/p/w500/a8mkjVwEGa0NgxLUHdHd6crbCxz.jpg,You don't need superpowers to be a super hero.,"Family, Comedy","Key Pix Productions, Walt Disney Studios Home Entertainment",United States of America,"English, Polish, Swedish","farm life, anthropomorphism, talking dog, superhero team"
7348,Robinson Crusoe on Mars,6.272,125,Released,1964-06-01,0,110,/lT5YohuHct1YEDXf1R99RmUoQf8.jpg,1200000,,tt0058530,en,Robinson Crusoe on Mars,"Stranded on Mars with only a monkey as a companion, an astronaut must figure out how to find oxygen, water, and food on the lifeless planet.",10.983,https://image.tmdb.org/t/p/w500/kzs1HUxP1HzLNdtNQrulZOC69hR.jpg,One U.S. astronaut pitted against all the odds beyond this earth!,"Science Fiction, Adventure","Aubrey Schenck Productions, Paramount",United States of America,English,"planet mars, space mission, astronaut, monkey, alien space craft"
9958,Trailer Park Boys: The Movie,6.612,125,Released,2006-10-06,3833507,95,/9PS50bhkDg3APTpXOi59nxMKuOL.jpg,5000000,,tt0425601,en,Trailer Park Boys: The Movie,"The boys get arrested for robbing an ATM machine and spend 18 months in jail. When the get out, they decide to pull off ""The Big Dirty"" which is to steal a large amount of coins because they are untraceable and quit their life of crime forever",7.292,https://image.tmdb.org/t/p/w500/lBmoxMfxxIepgpoByFr78ygnjrZ.jpg,You'll never guess who just got out of jail...,Comedy,Alliance Films,Canada,English,"canada, trailer park, dark comedy, nova scotia, canada, mockumentary, marijuana, based on tv series"
22624,Raining Cats and Frogs,6.9,125,Released,2003-12-03,0,90,/cneLWk1D9JaclanotEOyapS0IMu.jpg,0,,tt0365659,fr,La Prophétie des grenouilles,"It's a catastrophe! A flood has hit our planet and an unusual group of people are all that remains. Led by Ferdinand, a modern day Noah, this little group have managed to defy the furiously raging elements. People and animals alike are dragged through this incredible whirlpool of an adventure.",7.229,https://image.tmdb.org/t/p/w500/k6E3mk4NChtf38uMYsc0cvAe5IA.jpg,,Animation,"Folimage, France 2 Cinéma, Auvergne-Rhône-Alpes Cinéma",France,French,"tale, based on myths, legends or folklore"
79070,Sleepless Night,6.016,125,Released,2011-11-16,0,99,/xOdeUl9RO1VmetM7uRrudcqSOWv.jpg,3450000,https://tribecafilm.com/tribecafilm/filmguide/sleepless-night,tt1683921,fr,Nuit blanche,"Vincent, a police officer, and his partner Manuel steal a large amount of cocaine from José Marciano, a ruthless crime lord who is quick to seek revenge, endangering Vincent's life, career and family.",7.82,https://image.tmdb.org/t/p/w500/tuqivhp6bF6hEqrBtTBi1QYX9dP.jpg,He took their drugs. They took his son.,"Drama, Thriller","Canal+, Ciné+, Chic Films, Paul Thiltges Distributions, Saga Film, uFilm","Belgium, France, Luxembourg","English, French, Turkish","night life, nightclub, one-night stand, internal affairs, co-workers relationship, drug lord, ex-husband ex-wife relationship, nightclub owner, crooked cop, heist gone wrong, father son relationship"
175555,A Madea Christmas,6.492,125,Released,2013-12-13,53396354,100,/FlOWXzYxoyUwhjKABlXcmUK7ad.jpg,47000000,http://www.amadeachristmasmovie.com,tt2609758,en,A Madea Christmas,Madea dispenses her unique form of holiday spirit on rural town when she's coaxed into helping a friend pay her daughter a surprise visit in the country for Christmas.,5.994,https://image.tmdb.org/t/p/w500/yNZjU6q0mSvRTtc2ge1Jhj03URx.jpg,Jolly. Fat. Old. Who were you expecting?,"Comedy, Drama",Lionsgate,United States of America,English,christmas
489170,Angel Face,6.356,125,Released,2018-05-23,0,120,/sk2Ipms7JfYkNXBguI6CHCQ41NE.jpg,0,,tt7534096,fr,Gueule d'ange,"8-year-old Elli and her mother, Marlène, live in a small town by the French Riviera where they act out to relieve boredom and hide from social services. When Marlène caves in to yet another night of excess, she chooses to leave Elli behind for a man she just met. The young child must confront her mother's demons in order to get her back.",5.712,https://image.tmdb.org/t/p/w500/y9MUiB0prnEtCKTDNmf7Esz8UTP.jpg,,Drama,"Moana Films, Windy Production",France,French,"single mother, woman director, mother daughter relationship"
13771,Venus,6.564,125,Released,2006-09-02,0,95,/hMoH5yTFeRNYX1g5JCKLDMPUErT.jpg,0,,tt0489327,en,Venus,"Maurice is an aging veteran actor who becomes taken with Jessie, the grandniece of his closest friend. When Maurice tries to soften the petulant and provincial young girl with the benefit of his wisdom and London culture, their give-and-take surprises both Maurice and Jessie as they discover what they don't know about themselves.",6.724,https://image.tmdb.org/t/p/w500/pY1B5ipgUkxtBN3fkJWuKAeFL2G.jpg,,"Comedy, Drama, Romance","Miramax, Film4 Productions",United Kingdom,English,"beach, husband wife relationship, grandparent grandchild relationship, art, aging actor"
12251,Mo' Money,5.444,125,Released,1992-07-24,40227006,97,/6IcUnLvekFlt1fSRNY5YFpnwGiK.jpg,17000000,,tt0104897,en,Mo' Money,"Trying to get his act together, a con artist gets a job in a credit card company. He falls in love with a fellow employee, he steals a couple of cards, everything is going great. But soon, the chief of security drags him into the big leagues of criminals...",9.426,https://image.tmdb.org/t/p/w500/tLbKMopp46m5i3hukmFkQdCzfDR.jpg,Why settle for less?,"Action, Comedy, Thriller, Crime, Romance",Columbia Pictures,United States of America,English,"credit card, con artist, swindler"
17907,The Raven,6.516,125,Released,1935-07-08,0,61,/4KNvSVffvqx4v87UQtLIf3ZgfkJ.jpg,115000,,tt0026912,en,The Raven,"A brilliant but deranged neurosurgeon becomes obsessively fixated on a judge's daughter. With the help of an escaped criminal whose face he has surgically deformed, the mad man lures her, her father, and her fiancé to his isolated castle-like home, where he has created a torture chamber with the intent of torturing them for having 'tortured' him.",8.008,https://image.tmdb.org/t/p/w500/iVMNfBvKe4XXxi4zrMytZ1c6ejO.jpg,The uncanny master of make-up in a new amazing shocker,Horror,Universal Pictures,United States of America,English,"plastic surgery, revenge, serial killer, mad doctor, torture chamber, car accident, gothic romance, poe fanatic, mad surgeon, psychotic obsessions, obsessed with a woman"
480157,House of the Witch,4.764,125,Released,2017-10-07,0,90,/3Z8TQeeB4wC5zEXw4XugyO0upLV.jpg,0,http://www.marvista.net/catalog_items/1097,tt6988208,en,House of the Witch,"A group of high-school kids set out to play a Halloween prank at an abandoned house, but once they enter they become victims of a demonic witch who has set her wrath upon them.",13.421,https://image.tmdb.org/t/p/w500/cg6xjZOnGsYYqC7SH3o8oJV9Vr1.jpg,This House Belongs to Her,"Horror, TV Movie",Distilled Media,United States of America,English,"witch, halloween, haunted house, prank"
28460,Sailor Moon SuperS: The Movie: Black Dream Hole,8.06,125,Released,1995-12-23,0,60,/xbEmI681B0aeYkIXQ2Nlfj42GCF.jpg,0,,tt0112513,ja,劇場版　美少女戦士セーラームーンSuperS　セーラー9戦士集結！ブラック・ドリーム・ホールの奇跡,"The wicked Badiyanu has come to capture all Earth's children to gain enough power to absorb the planet in her Black Dream Hole. The Black Dream Hole is in Badiyanu's castle and absorbs the dream energy from children. The more children Badiyanu kidnaps, the larger the dream hole gets. The Sailor Team must save Earth's children and prevent the Black Dream Hole from enveloping the entire planet!",19.58,https://image.tmdb.org/t/p/w500/11GoqlOv0AqNZ4V9w3oUhBMg86r.jpg,The Magical Dream Vortex! Sailor Soldiers please save the children's dreams!,"Animation, Fantasy, Action, Romance, Comedy",Toei Animation,Japan,Japanese,"candy, teenage girl, tokyo, japan, schoolgirl uniform, flute, talking cat, anime, based on anime, pied piper, dreamworld, child abduction, based on tv series, magical girl, sailor moon"
16420,Othello,6.52,125,Released,1995-12-15,0,123,/7SqIfSVW3xKTk07FbUm4LrhOOeL.jpg,0,,tt0114057,en,Othello,The evil Iago pretends to be friend of Othello in order to manipulate him to serve his own end in the film version of this Shakespeare classic.,10.899,https://image.tmdb.org/t/p/w500/nNP3FDHUIyztw5eq5AejZKzqXbz.jpg,"Envy, greed, jealousy and love.",Drama,Castle Rock Entertainment,Italy,English,"jealousy, friends, the moors (people)"
159004,Dirty Wars,7.0,125,Released,2013-01-18,0,87,/i82iZn1p91dB7EQyQA45TfwJDYg.jpg,0,,tt2532528,en,Dirty Wars,"Investigative journalist, Jeremy Scahill is pulled into an unexpected journey as he chases down the hidden truth behind America's expanding covert wars, and examines how the US government has responded to international terrorist threats in ways that seem to go against the established laws of the land.",6.9,https://image.tmdb.org/t/p/w500/qR96ukVb0bsBUJpvFuxksZLVBqY.jpg,A secret army. A war without end. A journalist determined to uncover the truth.,"Documentary, Drama, Crime","Civic Bakery, Big Noise Films",United States of America,"English, Pushto, Somali, Arabic","journalist, covert operation, terrorism"
127144,Don't Hug Me I'm Scared,7.6,125,Released,2011-07-25,0,4,/emsrOarrzzjrPIJPpp53jzxqk3w.jpg,0,https://blinkink.co.uk/projects/dont-hug-me-im-scared,tt2501618,en,Don't Hug Me I'm Scared,A disturbing puppet short exploring the concept of creativity.,6.849,https://image.tmdb.org/t/p/w500/kXBvc3wkK33ibj9HK7pF9X0Uiwe.jpg,Let's Get Creative,"Animation, Comedy, Horror, Music","This Is It, Blink Industries",United Kingdom,English,"musical, satire, surrealism, lesson, woman director, arts and crafts, puppet film, inanimate objects come to life, absurdism, animated horror, anthropomorphic puppets, sociopolitical, psychedelia, short film, blood, short horror, violence"
61218,Christmas Present,7.296,125,Released,1986-10-04,0,101,/vfphkP2UBaOTT7RB9puXNeI8GJ3.jpg,0,,tt0091837,it,Regalo di Natale,"A group of former friends meets again after a very long time, in a Christmas night, with the intent of ripping off a rich industrialist in a game of Poker. Old hatreds and mistrusts conflict with the nostalgia for the lost friendships.",4.25,https://image.tmdb.org/t/p/w500/w7YSwHNO27IRQd60z5qz3FQoUO.jpg,,"Drama, Thriller",Duea Film,Italy,Italian,"poker game, former best friend, betrayal by friend"
44203,Ju-on: The Curse 2,6.076,125,Released,2000-03-25,196200,75,/tqn6XJnzZV25yU75tr6TFBUNs4P.jpg,0,,tt0330501,ja,呪怨2 ビデオ版,"On his request, the sensitive sister of a real estate agent visits a house he intends to put up for sale, only to cross paths with its resident curse.",10.595,https://image.tmdb.org/t/p/w500/pPJSiScBwQIk5ctpkIjnS370fnv.jpg,,"Horror, Mystery","Toei Video Company, Toei Company",Japan,Japanese,"japan, haunted house, sequel, vengeful ghost, ghost, ju-on"
499537,The Wolf House,7.608,125,Released,2018-09-26,0,75,/u4CVC9VVpbfxxFqf8fcaPVegUmZ.jpg,245000,http://diluvio.cl/projects/la-casa-lobo/,tt8173728,es,La casa lobo,"María, a girl from Colonia Dignidad, in Chile —a kind of sectarian community, tyrannically mastered by the ruthless Paul Schäfer, a German madman, religious fanatic and child predator, who would end up turning the place into a torture center at the service of the military dictatorship ruled by Augusto Pinochet—, is punished for having lost three pigs, so she decides to run away and take refuge in an abandoned house hidden in the forest.",7.477,https://image.tmdb.org/t/p/w500/kvgch2e25cd6dWhRJ6G8BCJ1Wcq.jpg,Once upon a time there was a country within a country from where nobody could escape.,"Animation, Horror, Fantasy, Drama","Diluvio, Globo Rojo","Chile, Germany","German, Spanish","germany, chile, pinochet regime, stop motion, military dictatorship, adult animation, colonia dignidad"
